movie_id,title,genres,release_year,rating,popularity,28,878,12,16,10751,35,53,80,9648,10749,10770,36,14,18,27,10402,10752,99,,37
923667,Twilight of the Warriors: Walled In,"['28', '12', '80', '53']",2024.0,0.6900000000000001,0.011992361038442147,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
156022,The Equalizer,"['53', '28', '80']",2014.0,0.73,0.011964852532209528,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1216191,Oddity,"['27', '9648']",2024.0,0.6900000000000001,0.011852836626426557,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
293660,Deadpool,"['28', '12', '35']",2016.0,0.7624,0.011766822997428312,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,Gunner,"['28', '53', '80']",2024.0,0.5357999999999999,0.01167272329455189,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
929590,Civil War,"['10752', '28', '18']",2024.0,0.6902,0.011558170581277727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
940139,Here,['18'],2024.0,0.6400000000000001,0.011542949736330571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
588648,Dragonkeeper,"['28', '12', '16', '10751', '14']",2024.0,0.76,0.010296425955345847,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,Forrest Gump,"['35', '18', '10749']",1994.0,0.8500000000000001,0.007355473320712716,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
166428,How to Train Your Dragon: The Hidden World,"['16', '10751', '12']",2019.0,0.7751000000000001,0.008671125105832437,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675353,Sonic the Hedgehog 2,"['28', '12', '10751', '35']",2022.0,0.7497,0.010453945845502082,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592831,Megalopolis,"['878', '18']",2024.0,0.55,0.00974562162882067,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1087822,Hellboy: The Crooked Man,"['14', '27', '28']",2024.0,0.53,0.010621692240857187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10191,How to Train Your Dragon,"['14', '12', '16', '10751']",2010.0,0.78,0.008345145343214198,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,The Lord of the Rings: The Fellowship of the Ring,"['12', '14', '28']",2001.0,0.8416000000000001,0.011018861163697017,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['12', '10751', '14']",2005.0,0.71,0.00952785256074861,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
447277,The Little Mermaid,"['12', '10751', '14', '10749']",2023.0,0.6345000000000001,0.005439866563925963,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
502356,The Super Mario Bros. Movie,"['16', '10751', '12', '14', '35']",2023.0,0.7642000000000001,0.009729766582000718,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
